RSSI_sd1,RSSI_mean1,RSSI_sd2,RSSI_mean2,RSSI_sd3,RSSI_mean3,RSSI_sd4,RSSI_mean4,X,Y
1.363129418369544,-65.96428571428571,1.476380796103105,-61.464285714285715,1.585723670070901,-64.03571428571429,1.147492459922169,-64.57142857142857,10,5
1.1687728498257464,-60.285714285714285,1.8939205982369753,-61.785714285714285,1.7315360580078618,-64.42857142857143,1.1592700110917993,-61.17857142857143,4,5
1.1580233733283596,-63.689655172413794,1.2112262239223688,-61.793103448275865,25.29243532457691,-55.275862068965516,0.733741227586839,-56.13793103448276,6,5
1.2465576858730911,-62.827586206896555,1.5407290053783853,-59.48275862068966,1.2227389002370834,-62.37931034482759,29.086361759677853,-51.48275862068966,5,5
0.7387214125750148,-58.5,1.0442725907368116,-60.857142857142854,0.7743949250866767,-57.214285714285715,33.05086525157172,-38.107142857142854,2,5
1.17113330174824,-60.206896551724135,0.9122352621285453,-61.37931034482759,29.78896867261242,-18.344827586206897,0.9012756846219939,-56.827586206896555,8,5
1.3815472163694815,-63.6551724137931,1.1260660162745009,-59.10344827586207,2.4267445028850894,-64.37931034482759,1.2969597670461885,-63.172413793103445,9,5
0.5752187426787491,-57.3448275862069,1.2129291623422824,-65.65517241379311,1.112376661521937,-59.13793103448276,1.0717060254538346,-64.82758620689656,0,5
1.1522239845378233,-66.14285714285714,0.9720752034936213,-61.82142857142857,23.004072837964017,-56.142857142857146,0.682562926422229,-53.785714285714285,7,5
1.3283776625249126,-59.86206896551724,12.261858170415524,-63.724137931034484,30.67535330688219,-49.58620689655172,0.8852398957391855,-64.72413793103448,1,5
0.680403946918032,-59.724137931034484,2.762717533786067,-63.724137931034484,20.37083507584176,-59.793103448275865,1.2484728417219868,-62.310344827586206,3,5
